x,y,z,freq
0,0,2.76677e-321,1508.66
0,0,8.48798e-314,1509.02
0,0,9.0218e-318,1509.39
0,0,1.38338e-322,1509.76
0,0,7.90505e-323,1510.13
0,0,0,1510.5
0,0,0,1510.87
0,0,9.84827e-318,1511.23
0,0,1.2732e-313,1511.6
0,0,2.02244e-317,1511.97
0,0,1.0407e-319,1512.34
0,0,1.03613e-317,1512.71
0,0,1.4822e-323,1513.08
0,0,6.95335e-310,1513.44
0,0,2.37152e-321,1513.81
0,0,3.70113e-317,1514.18
0,0,6.95335e-310,1514.55
0,0,6.95314e-310,1514.92
0,0,6.95336e-310,1515.29
0,0,6.95336e-310,1515.65
0,0,6.95335e-310,1516.02
0,0,2.96439e-323,1516.39
0,0,6.95336e-310,1516.76
0,0,6.95335e-310,1517.13
0,0,6.95335e-310,1517.5
0,0,0,1517.86
0,0,1.97626e-323,1518.23
0,0,4.94066e-324,1518.6
0,0,4.94066e-324,1518.97
0,0,6.95335e-310,1519.34
0,0,6.95336e-310,1519.71
0,0,6.28513e-317,1520.07
0,0,6.95335e-310,1520.44
0,0,6.95314e-310,1520.81
0,0,6.95336e-310,1521.18
0,0,6.95336e-310,1521.55
0,0,6.95335e-310,1521.92
0,0,2.96439e-323,1522.28
0,0,6.95336e-310,1522.65
0,0,6.95335e-310,1523.02
0,0,6.95335e-310,1523.39
0,0,0,1523.76
0,0,4.94066e-324,1524.13
0,0,4.94066e-324,1524.49
0,0,4.94066e-324,1524.86
0,0,6.95335e-310,1525.23
0,0,6.95336e-310,1525.6
0,0,6.95335e-310,1525.97
0,0,4.94066e-324,1526.34
0,0,2.122e-314,1526.7
0,0,6.95335e-310,1527.07
0,0,6.95335e-310,1527.44
0,0,6.95336e-310,1527.81
0,0,2.122e-314,1528.18
0,0,6.95335e-310,1528.55
0,0,6.95335e-310,1528.91
0,0,6.95335e-310,1529.28
0,0,6.95335e-310,1529.65
0,0,4.94066e-324,1530.02
0,0,6.95335e-310,1530.39
0,0,6.95336e-310,1530.76
0,0,6.95335e-310,1531.12
0,0,6.95335e-310,1531.49
0,0,6.95335e-310,1531.86
0,0,6.95335e-310,1532.23
0,0,0,1532.6
0,0,6.42285e-323,1532.97
0,0,6.95335e-310,1533.33
0,0,6.95335e-310,1533.7
0,0,0,1534.07
0,0,0,1534.44
0,0,0,1534.81
0,0,0,1535.17
0,0,0,1535.54
0,0,0,1535.91
0,0,0,1536.28
0,0,8.25667e-317,1536.65
0,0,2.67371e-312,1537.02
0,0,6.95335e-310,1537.38
0,0,6.91692e-323,1537.75
0,0,0,1538.12
0,0,nan,1538.49
0,0,0,1538.86
0,0,6.95335e-310,1539.23
0,0,0,1539.59
0,0,0,1539.96
0,0,0,1540.33
0,0,0,1540.7
0,0,0,1541.07
0,0,0,1541.44
0,0,0,1541.8
0,0,0,1542.17
0,0,0,1542.54
0,0,0,1542.91
0,0,0,1543.28
0,0,0,1543.65
0,0,0,1544.01
0,0,9.88131e-324,1544.38
0,0,0,1544.75
0,0,0,1545.12
0,0,0,1545.49
0,0,0,1545.86
0,0,0,1546.22
0,0,0,1546.59
0,0,0,1546.96
0,0,0,1547.33
0,0,0,1547.7
0,0,0,1548.07
0,0,0,1548.43
0,0,0,1548.8
0,0,0,1549.17
0,0,0,1549.54
0,0,6.95335e-310,1549.91
0,0,6.95335e-310,1550.28
0,0,6.95335e-310,1550.64
0,0,6.95335e-310,1551.01
0,0,3.39519e-313,1551.38
0,0,0,1551.75
0,0,6.95335e-310,1552.12
0,0,6.95335e-310,1552.49
0,0,6.95335e-310,1552.85
0,0,6.95335e-310,1553.22
0,0,6.95335e-310,1553.59
0,0,6.95335e-310,1553.96
0,0,6.95335e-310,1554.33
0,0,0,1554.7
0,0,6.95335e-310,1555.06
0,0,4.94066e-324,1555.43
0,0,9.88131e-324,1555.8
